artist_name,track_name,release_date,genre,len
roy orbison,summer song,1962,Pop,27
sam cooke,twistin' in the kitchen with dinah,1962,Pop,55
ben e. king,i promise love,1962,Pop,78
roy orbison,wedding day,1962,Pop,36
chubby checker,loddy lo,1962,Pop,81
del shannon,cry myself to sleep,1962,Pop,53
andy williams,it might as well be spring,1962,Pop,43
"peter, paul and mary",autumn to may,1962,Pop,72
pat boone,i'll be home,1962,Pop,47
jay & the americans,she cried,1962,Pop,29
bob dylan,gospel plow,1962,Pop,46
"peter, paul and mary",if i had my way,1962,Pop,72
bobby vinton,halfway to paradise,1962,Pop,49
bob dylan,see that my grave is kept clean,1962,Pop,76
dee dee sharp,gravy (for my mashed potatoes),1962,Pop,118
cliff richard,when the girl in your arms is the girl in your heart,1962,Pop,25
billy joe royal,cherry hill park,1962,Pop,50
johnny tillotson,it keeps right on a-hurtin',1962,Pop,61
sam cooke,somebody's gonna miss me,1962,Pop,95
the impressions,grow closer together,1963,Pop,45
the beach boys,shut down (mono),1963,Pop,116
the beach boys,our car club,1963,Pop,44
lesley gore,cry and you cry alone,1963,Pop,27
andy williams,o holy night,1963,Pop,55
andy williams,white christmas,1963,Pop,34
mary wells,operator,1963,Pop,83
the beach boys,ballad of ole' betsy,1963,Pop,38
lesley gore,cry,1963,Pop,36
lesley gore,fools rush in (where angels fear to tread),1963,Pop,24
lesley gore,young and foolish,1963,Pop,31
bob dylan,girl from the north country,1963,Pop,47
connie francis,second hand love,1963,Pop,31
lesley gore,i would,1963,Pop,42
bob dylan,i'll keep it with mine,1963,Pop,36
lesley gore,if that's the way you want it,1963,Pop,27
buddy holly,because i love you,1963,Pop,19
the beach boys,custom machine,1963,Pop,43
bob dylan,the death of emmett till,1963,Pop,127
lesley gore,i understand,1963,Pop,25
connie francis,many tears ago,1963,Pop,52
vince guaraldi,chora tua tristeza,1963,Pop,68
connie francis,breakin' in a brand new broken heart,1963,Pop,33
the beach boys,surfers rule,1963,Pop,64
the impressions,i'm the one who loves you,1963,Pop,59
robin ward,wonderful summer,1963,Pop,50
bob dylan,mr. tambourine man,1963,Pop,171
del shannon,from me to you,1963,Pop,26
bob dylan,long time gone,1963,Pop,142
lesley gore,time to go,1963,Pop,36
bob dylan,standing on the highway,1963,Pop,77
the shadows,dance on,1963,Pop,16
buddy holly,slippin' and slidin',1963,Pop,46
"peter, paul and mary",old coat,1963,Pop,68
del shannon,two kinds of tear drops,1963,Pop,97
bob dylan,masters of war,1963,Pop,104
bob dylan,with god on our side,1963,Pop,100
connie francis,i'm gonna be warm this winter,1963,Pop,82
barbara lewis,puppy love,1963,Pop,30
bob dylan,let me die in my footsteps,1963,Pop,92
bob dylan,poor boy blues,1963,Pop,44
the crystals,santa claus is coming to town,1963,Pop,124
"peter, paul and mary",flora,1963,Pop,66
roy orbison,(they call you) gigolette,1963,Pop,56
roy orbison,house without windows,1963,Pop,31
lesley gore,my foolish heart,1963,Pop,29
cliff richard & the shadows,the next time,1963,Pop,35
chubby checker,the killer,1963,Pop,56
the tymes,wonderful! wonderful!,1963,Pop,52
roy orbison,dream,1963,Pop,81
connie francis,among my souvenirs,1963,Pop,28
the searchers,sweets for my sweet,1963,Pop,65
martha reeves & the vandellas,come and get these memories,1963,Pop,58
lesley gore,judy's turn to cry,1963,Pop,59
roy orbison,blue bayou,1963,Pop,70
the cascades,shy girl,1963,Pop,38
the cascades,dreamin',1963,Pop,32
connie francis,don't break the heart that loves you,1963,Pop,48
frankie valli & the four seasons,stay,1963,Pop,50
roy orbison,shahdaroba,1963,Pop,50
the cascades,the last leaf,1963,Pop,49
lou christie,two faces have i,1963,Pop,29
roy orbison,lonely wine,1963,Pop,45
sam cooke,get yourself another fool,1963,Pop,29
lesley gore,"sunshine, lollipops and rainbows",1963,Pop,55
mary wells,two lovers,1963,Pop,37
the beach boys,in my room,1963,Pop,23
connie francis,stupid cupid,1963,Pop,33
the cascades,rhythm of the rain,1963,Pop,73
the miracles,you've really got a hold on me,1963,Pop,42
the beach boys,surfer girl (stereo),1963,Pop,71
the beach boys,surfin' u.s.a.,1963,Pop,91
ricky nelson,that's all she wrote,1963,Pop,64
the ronettes,sleigh ride,1963,Pop,102
connie francis,frankie,1963,Pop,25
sam cooke,i wish you love,1963,Pop,35
the tymes,so much in love,1963,Pop,19
lesley gore,cry me a river,1963,Pop,161
connie francis,my happiness,1963,Pop,33
frankie valli & the four seasons,alone,1963,Pop,16
connie francis,everybody's somebody's fool,1963,Pop,65
brenda lee,break it to me gently,1963,Pop,28
the impressions,it's all right,1963,Pop,82
darlene love,christmas (baby please come home),1963,Pop,58
sam cooke,mean old world,1963,Pop,46
lesley gore,run bobby run,1963,Pop,29
the beach boys,your summer dream (stereo),1963,Pop,11
trini lopez,if i had a hammer,1963,Pop,76
bobby vee,go away little girl,1963,Pop,47
brenda lee,fly me to the moon,1963,Pop,31
the beach boys,shut down,1963,Pop,102
connie francis,my heart has a mind of its own,1963,Pop,37
lesley gore,no more tears,1963,Pop,63
the miracles,mickey's monkey,1963,Pop,64
kai winding,more (theme from mondo cane),1963,Pop,70
the beach boys,lana,1963,Pop,38
the everly brothers,i'm so lonesome i could cry,1963,Pop,27
the beach boys,in my room (mono),1963,Pop,27
the beach boys,farmer's daughter,1963,Pop,80
sam cooke,having a party,1963,Pop,68
the impressions,gypsy woman,1963,Pop,43
the cookies,don't say nothin' bad (about my baby),1963,Pop,88
darlene love,winter wonderland,1963,Pop,75
the cascades,my first day alone,1963,Pop,15
the beach boys,hawaii,1963,Pop,46
martha reeves & the vandellas,just one look,1963,Pop,80
al martino,i love you because,1963,Pop,26
lou christie,the gypsy cried,1963,Pop,41
lesley gore,what kind of fool am i?,1963,Pop,35
del shannon,runaround sue,1963,Pop,72
"peter, paul and mary",gone the rainbow,1963,Pop,82
darlene love,a marshmallow world,1963,Pop,75
the beach boys,lonely sea,1963,Pop,27
the cascades,punch and judy,1963,Pop,39
ricky nelson,string along,1963,Pop,37
sam cooke,smoke rings,1963,Pop,27
bob dylan,farewell,1963,Pop,108
del shannon,handy man,1964,Pop,65
the beach boys,i'll be home for christmas,1964,Pop,13
manfred mann,can't believe it,1964,Pop,151
bobby vinton,unchained melody,1964,Pop,36
the beach boys,blue christmas,1964,Pop,23
the drifters,in the land of make believe,1964,Pop,52
brenda lee,jingle bell rock,1964,Pop,77
the beach boys,auld lang syne,1964,Pop,43
jay & the americans,crying,1964,Pop,47
jerry lee lewis,"good golly, miss molly",1964,Pop,93
the beach boys,why do fools fall in love (stereo),1964,Pop,52
jerry lee lewis,your cheatin' heart,1964,Pop,36
lesley gore,i died inside,1964,Pop,67
lesley gore,leave me alone,1964,Pop,33
brenda lee,my whole world is falling down,1964,Pop,47
the supremes,i want to hold your hand,1964,Pop,60
the supremes,ask any girl,1964,Pop,41
little anthony & the imperials,take me back,1964,Pop,26
jay & the americans,hushabye,1964,Pop,42
the supremes,your kiss of fire,1964,Pop,87
the drifters,rat race,1964,Pop,51
the beach boys,santa claus is comin' to town,1964,Pop,53
dionne warwick,you'll never get to heaven if you break my heart,1964,Pop,64
jay & the americans,tonight,1964,Pop,61
jay & the americans,livin' above your head,1964,Pop,80
jan & dean,sidewalk surfin',1964,Pop,70
the dixie cups,no true love,1964,Pop,39
the dave clark five,at the scene,1964,Pop,56
dionne warwick,last one to be loved,1964,Pop,44
the impressions,long long winter,1964,Pop,58
jay & the americans,yes,1964,Pop,37
the beach boys,papa-oom-mow-mow,1964,Pop,69
mary wells,my baby just cares for me,1964,Pop,87
brenda lee,the grass is greener,1964,Pop,28
the searchers,sea of heartbreak,1964,Pop,51
the supremes,you've really got a hold on me,1964,Pop,44
jay & the americans,things are changing,1964,Pop,98
lesley gore,danny,1964,Pop,26
manfred mann,bring it to jerome,1964,Pop,79
the dixie cups,all grown up,1964,Pop,54
dusty springfield,when the love light starts shining thru his eyes,1964,Pop,92
bobby vinton,i'll never smile again,1964,Pop,26
monica zetterlund,some other time,1964,Pop,32
the dave clark five,crying over you,1964,Pop,30
the beach boys,"fun, fun, fun",1964,Pop,121
little anthony & the imperials,tears on my pillow,1964,Pop,39
lesley gore,it's gotta be you,1964,Pop,23
jay & the americans,tomorrow,1964,Pop,38
mary wells,whisper you love me boy,1964,Pop,31
little richard,a whole lotta shakin' goin' on,1964,Pop,82
manfred mann,groovin',1964,Pop,177
dusty springfield,all cried out,1964,Pop,62
judy collins,"turn, turn, turn! / to everything there is a season",1964,Pop,101
the beach boys,little honda (stereo),1964,Pop,87
bob dylan,my back pages,1964,Pop,107
the everly brothers,"gone, gone, gone",1964,Pop,39
bob dylan,only a pawn in their game,1964,Pop,119
bob dylan,all i really want to do,1964,Pop,68
dionne warwick,anyone who had a heart,1964,Pop,23
the supremes,when the lovelight starts shining through his eyes,1964,Pop,84
bobby vinton,laughing on the outside (crying on the inside),1964,Pop,31
bob dylan,the lonesome death of hattie carroll,1964,Pop,155
simon & garfunkel,he was my brother,1964,Pop,36
simon & garfunkel,the sun is burning,1964,Pop,62
bob dylan,one too many mornings,1964,Pop,45
the everly brothers,bird dog,1964,Pop,62
sam cooke,the best things in life are free,1964,Pop,49
jay & the americans,let's lock the door (and throw away the key),1964,Pop,85
the supremes,where did our love go,1964,Pop,56
the searchers,don't throw your love away,1964,Pop,44
the beach boys,all summer long (stereo),1964,Pop,77
dionne warwick,walk on by,1964,Pop,24
brenda lee,rockin' around the christmas tree,1964,Pop,49
the searchers,needles and pins,1964,Pop,61
dusty springfield,wishin' and hopin',1964,Pop,70
jay & the americans,this magic moment,1964,Pop,89
the beach boys,"fun, fun, fun (mono)",1964,Pop,127
the everly brothers,bye bye love,1964,Pop,56
the supremes,come see about me,1964,Pop,70
mary wells,my guy,1964,Pop,65
the supremes,baby love,1964,Pop,65
the everly brothers,('til) i kissed you,1964,Pop,46
little anthony & the imperials,i'm on the outside (looking in),1964,Pop,51
the everly brothers,devoted to you,1964,Pop,34
frankie valli & the four seasons,an angel cried,1964,Pop,50
jay & the americans,cara mia,1964,Pop,29
wayne fontana & the mindbenders,the game of love,1964,Pop,79
dionne warwick,reach out for me,1964,Pop,33
manfred mann,smokestack lightning,1964,Pop,30
al hirt,cotton candy,1964,Pop,171
the dave clark five,bits and pieces,1964,Pop,67
dusty springfield,stay awhile,1964,Pop,46
the beach boys,"fun, fun, fun (stereo)",1964,Pop,129
dionne warwick,wishin' and hopin',1964,Pop,70
the beach boys,pom pom play girl,1964,Pop,74
jerry lee lewis,"long, tall sally",1964,Pop,42
donovan,lalena,1964,Pop,40
brenda lee,i wonder,1964,Pop,56
the drifters,let the music play,1964,Pop,80
the beach boys,keep an eye on summer,1964,Pop,21
sam cooke,if i had a hammer (the hammer song),1964,Pop,80
sam cooke,sittin' in the sun,1964,Pop,52
? & the mysterians,96 tears,1964,Pop,51
dusty springfield,anyone who had a heart,1964,Pop,52
little anthony & the imperials,hurt so bad,1964,Pop,52
chubby checker,"lovely, lovely (loverly, loverly)",1964,Pop,113
donovan,hurdy gurdy man,1964,Pop,189
the beach boys,don't back down (mono),1964,Pop,58
the beach boys,the man with all the toys,1964,Pop,22
the beach boys,why do fools fall in love,1964,Pop,49
bobby darin,the good life,1965,Pop,27
manfred mann,l.s.d.,1965,Pop,22
four tops,love has gone,1965,Pop,44
sonny & cher,then he kissed me,1965,Pop,58
sonny & cher,unchained melody,1965,Pop,28
cher,needles and pins,1965,Pop,67
cher,i go to sleep,1965,Pop,43
paul simon,he was my brother,1965,Pop,36
the byrds,mr. tambourine man,1965,Pop,51
al martino,my cherie,1965,Pop,27
paul simon,i am a rock,1965,Pop,56
the byrds,i'll feel a whole lot better,1965,Pop,33
the impressions,hard to believe,1965,Pop,34
the impressions,see the real me,1965,Pop,24
manfred mann,the one in the middle,1965,Pop,78
manfred mann,"if you gotta go, go now",1965,Pop,49
bob dylan,"farewell, angelina",1965,Pop,100
donovan,goldwatch blues,1965,Pop,99
the byrds,she don't care about time,1965,Pop,39
the beach boys,she knows me too well (stereo),1965,Pop,45
chad & jeremy,if i loved you,1965,Pop,58
the righteous brothers,the great pretender,1965,Pop,28
buddy holly,wishing,1965,Pop,20
del shannon,needles and pins,1965,Pop,60
smokey robinson & the miracles,since you won my heart,1965,Pop,47
skeeter davis,in the misty moonlight,1965,Pop,82
the beach boys,girl don't tell me (mono),1965,Pop,118
wilson pickett,teardrops will fall,1965,Pop,68
the righteous brothers,for sentimental reasons,1965,Pop,24
bob dylan,queen jane approximately,1965,Pop,62
manfred mann,"hi lili, hi lo",1965,Pop,48
gary lewis & the playboys,needles and pins,1965,Pop,64
the righteous brothers,see that girl,1965,Pop,35
gary lewis & the playboys,dream lover,1965,Pop,106
the beach boys,good to my baby (stereo),1965,Pop,68
the supremes,whisper you love me boy,1965,Pop,29
the beach boys,salt lake city (stereo),1965,Pop,64
the byrds,eight miles high,1965,Pop,31
the miracles,all i want (is you),1965,Pop,29
donovan,the war drags on,1965,Pop,72
roy orbison,crawling back,1965,Pop,32
four tops,where did you go,1965,Pop,47
al martino,fascination,1965,Pop,37
the byrds,all i really want to do,1965,Pop,46
donovan,to sing for you,1965,Pop,40
the dave clark five,hurtin' inside,1965,Pop,47
manfred mann,since i don't have you,1965,Pop,14
paul simon,patterns,1965,Pop,70
the supremes,nothing but heartaches,1965,Pop,87
bobby vinton,"theme from ""a summer place""",1965,Pop,37
donovan,josie,1965,Pop,72
chad & jeremy,september in the rain,1965,Pop,44
del shannon,stranger in town,1965,Pop,39
dusty springfield,losing you,1965,Pop,53
the searchers,goodbye my love,1965,Pop,30
bob dylan,"if you gotta go, go now (or else you got to stay all night)",1965,Pop,49
gary lewis & the playboys,everybody loves a clown,1965,Pop,56
the byrds,the bells of rhymney,1965,Pop,43
the zombies,you've really got a hold on me,1965,Pop,113
jr. walker & the all stars,shoot your shot,1965,Pop,87
them,don't look back (feat. van morrison),1965,Pop,58
chad & jeremy,yesterdays gone,1965,Pop,47
donovan,catch the wind,1965,Pop,45
the zombies,i remember when i loved her,1965,Pop,22
gary lewis & the playboys,count me in,1965,Pop,44
dorothy ashby,i will follow you,1965,Pop,95
the righteous brothers,just once in my life,1965,Pop,94
the zombies,sticks and stones,1965,Pop,62
the turtles,eve of destruction (stereo),1965,Pop,88
the knickerbockers,lies (are breaking my heart),1965,Pop,74
bob dylan,on the road again,1965,Pop,61
the walker brothers,make it easy on yourself,1965,Pop,34
the brothers four,try to remember,1965,Pop,56
the zombies,the way i feel inside,1965,Pop,29
the righteous brothers,unchained melody,1965,Pop,14
the supremes,stop! in the name of love,1965,Pop,84
the easybeats,friday on my mind,1965,Pop,73
bob dylan,she belongs to me,1965,Pop,59
andy williams,sleigh ride,1965,Pop,106
roy orbison,ride away,1965,Pop,66
jr. walker & the all stars,(i'm a) road runner,1965,Pop,59
al martino,"my darling, i love you",1965,Pop,19
the lovin' spoonful,sportin' life,1965,Pop,56
joan baez,satisfied mind,1965,Pop,55
the beach boys,good to my baby,1965,Pop,59
gary lewis & the playboys,love potion #9,1965,Pop,52
joan baez,"farewell, angelina",1965,Pop,87
the righteous brothers,you'll never walk alone,1965,Pop,22
donovan,you're gonna need somebody on your bond,1965,Pop,66
andy williams,do you hear what i hear?,1965,Pop,74
the beach boys,in the back of my mind,1965,Pop,35
donovan,summer day reflection song,1965,Pop,65
patti page,"hush, hush, sweet charlotte",1965,Pop,54
four tops,ask the lonely,1965,Pop,39
the beach boys,when i grow up (to be a man),1965,Pop,56
andy williams,almost there,1965,Pop,37
the byrds,lay down your weary tune,1965,Pop,75
sonny & cher,500 miles,1965,Pop,46
john farnham,you're the voice,1965,Pop,112
"peter, paul and mary",hangman,1965,Pop,88
donovan,universal soldier,1965,Pop,57
the impressions,woman's got soul,1965,Pop,56
paul simon,april come she will,1965,Pop,25
jan & dean,popsicle,1966,Pop,84
the lovin' spoonful,lovin' you,1966,Pop,61
smokey robinson & the miracles,whole lot of shakin' in my heart (since i met you),1966,Pop,83
martha reeves & the vandellas,i'm ready for love,1966,Pop,102
the beach boys,you still believe in me,1966,Pop,18
fontella bass,since i fell for you,1966,Pop,18
the monkees,i'll be true to you,1966,Pop,33
nancy sinatra,time,1966,Pop,71
the seeds,no escape,1966,Pop,75
the spencer davis group,somebody help me,1966,Pop,61
the beach boys,sloop john b,1966,Pop,88
nancy sinatra,run for your life,1966,Pop,70
perry como,yesterday,1966,Pop,39
chris montez,there will never be another you,1966,Pop,33
the beach boys,pet sounds,1966,Pop,13
the beach boys,here today,1966,Pop,75
percy sledge,warm and tender love,1966,Pop,53
nancy sinatra,in my room,1966,Pop,29
little richard,hurry sundown,1966,Pop,58
the beach boys,don't talk (put your head on my shoulder),1966,Pop,53
sonny & cher,i'm leaving it all up to you,1966,Pop,23
barbara lewis,don't forget about me,1966,Pop,42
lee hazlewood,for one moment,1966,Pop,29
nancy sinatra,lightning's girl,1966,Pop,68
donovan,guinevere,1966,Pop,61
nancy sinatra,it ain't me babe,1966,Pop,37
the lovin' spoonful,warm baby,1966,Pop,144
andy williams,remember,1966,Pop,67
bob dylan,i was young when i left home,1966,Pop,98
the monkees,take a giant step,1966,Pop,58
the beach boys,"caroline, no",1966,Pop,21
nancy sinatra,flowers on the wall,1966,Pop,89
the supremes,this old heart of mine (is weak for you),1966,Pop,83
nancy sinatra,lies,1966,Pop,76
the byrds,i come and stand at every door,1966,Pop,52
chris montez,sunny,1966,Pop,49
love,signed d.c.,1966,Pop,27
cher,you don't have to say you love me,1966,Pop,48
nancy sinatra,let it be me,1966,Pop,29
